,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
842,0.81,0.72,0,-6.084,0,0.162,0.196,0.000341,0.107,0.896,154.391,audio_features,2gnuSmoVQu8Xqi3DecCpaX,spotify:track:2gnuSmoVQu8Xqi3DecCpaX,https://api.spotify.com/v1/tracks/2gnuSmoVQu8Xqi3DecCpaX,https://api.spotify.com/v1/audio-analysis/2gnuSmoVQu8Xqi3DecCpaX,177347,4,Muéveme el Pollo,La Adictiva Banda San José de Mesillas
843,0.895,0.677,6,-7.195,0,0.0446,0.15,0.00199,0.142,0.614,95.021,audio_features,6sti0UCUQQzfmSfzCHHUXW,spotify:track:6sti0UCUQQzfmSfzCHHUXW,https://api.spotify.com/v1/tracks/6sti0UCUQQzfmSfzCHHUXW,https://api.spotify.com/v1/audio-analysis/6sti0UCUQQzfmSfzCHHUXW,191333,4,La Inconforme - Sonidera,Grupo G
844,0.687,0.748,3,-7.139,1,0.047,0.457,0.0012,0.2,0.972,156.049,audio_features,57gZ0m6MfrQhJu1DwNyIE9,spotify:track:57gZ0m6MfrQhJu1DwNyIE9,https://api.spotify.com/v1/tracks/57gZ0m6MfrQhJu1DwNyIE9,https://api.spotify.com/v1/audio-analysis/57gZ0m6MfrQhJu1DwNyIE9,159213,4,Tamarindo,La Numero 1 Banda Jerez De Marco A. Flores
845,0.791,0.772,10,-5.642,1,0.0425,0.48,5.69e-05,0.274,0.979,153.134,audio_features,50GRxHQ3cW2yBmlPIF9urf,spotify:track:50GRxHQ3cW2yBmlPIF9urf,https://api.spotify.com/v1/tracks/50GRxHQ3cW2yBmlPIF9urf,https://api.spotify.com/v1/audio-analysis/50GRxHQ3cW2yBmlPIF9urf,219480,4,Cómo Me Duele,Valentín Elizalde
846,0.84,0.825,2,-3.381,1,0.0527,0.378,0.000899,0.0268,0.923,136.842,audio_features,3a6TQVSXm6zCQzNhTVO2Mo,spotify:track:3a6TQVSXm6zCQzNhTVO2Mo,https://api.spotify.com/v1/tracks/3a6TQVSXm6zCQzNhTVO2Mo,https://api.spotify.com/v1/audio-analysis/3a6TQVSXm6zCQzNhTVO2Mo,186547,4,El Camaleón,Los Tigrillos
847,0.673,0.925,2,-6.098,1,0.0275,0.0262,3.37e-06,0.368,0.963,152.418,audio_features,1fYwFiuLGzGuXRiwvHqqjl,spotify:track:1fYwFiuLGzGuXRiwvHqqjl,https://api.spotify.com/v1/tracks/1fYwFiuLGzGuXRiwvHqqjl,https://api.spotify.com/v1/audio-analysis/1fYwFiuLGzGuXRiwvHqqjl,202200,4,El Wiri Wiri Aka El Guiri Guiri,Los Canarios De Michoacan
848,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,audio_features,2rCbl9naJYhaxjLsfx88uM,spotify:track:2rCbl9naJYhaxjLsfx88uM,https://api.spotify.com/v1/tracks/2rCbl9naJYhaxjLsfx88uM,https://api.spotify.com/v1/audio-analysis/2rCbl9naJYhaxjLsfx88uM,195053,4,Pareja Del Año,Sebastian Yatra
849,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,audio_features,2rCbl9naJYhaxjLsfx88uM,spotify:track:2rCbl9naJYhaxjLsfx88uM,https://api.spotify.com/v1/tracks/2rCbl9naJYhaxjLsfx88uM,https://api.spotify.com/v1/audio-analysis/2rCbl9naJYhaxjLsfx88uM,195053,4,Pareja Del Año,Sebastian Yatra
850,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,audio_features,2rCbl9naJYhaxjLsfx88uM,spotify:track:2rCbl9naJYhaxjLsfx88uM,https://api.spotify.com/v1/tracks/2rCbl9naJYhaxjLsfx88uM,https://api.spotify.com/v1/audio-analysis/2rCbl9naJYhaxjLsfx88uM,195053,4,Pareja Del Año,Sebastian Yatra
851,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,audio_features,2rCbl9naJYhaxjLsfx88uM,spotify:track:2rCbl9naJYhaxjLsfx88uM,https://api.spotify.com/v1/tracks/2rCbl9naJYhaxjLsfx88uM,https://api.spotify.com/v1/audio-analysis/2rCbl9naJYhaxjLsfx88uM,195053,4,Pareja Del Año,Sebastian Yatra
852,0.788,0.771,0,-4.048,1,0.0562,0.0452,0.0,0.103,0.785,91.945,audio_features,5iF33sXejXwfTuidVHMll0,spotify:track:5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/tracks/5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/audio-analysis/5iF33sXejXwfTuidVHMll0,169560,4,Canción Bonita,Carlos Vives
853,0.788,0.771,0,-4.048,1,0.0562,0.0452,0.0,0.103,0.785,91.945,audio_features,5iF33sXejXwfTuidVHMll0,spotify:track:5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/tracks/5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/audio-analysis/5iF33sXejXwfTuidVHMll0,169560,4,Canción Bonita,Carlos Vives
854,0.788,0.771,0,-4.048,1,0.0562,0.0452,0.0,0.103,0.785,91.945,audio_features,5iF33sXejXwfTuidVHMll0,spotify:track:5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/tracks/5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/audio-analysis/5iF33sXejXwfTuidVHMll0,169560,4,Canción Bonita,Carlos Vives
855,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4,Ram Pam Pam,Natti Natasha
856,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4,Ram Pam Pam,Natti Natasha
857,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4,Ram Pam Pam,Natti Natasha
858,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4,Ram Pam Pam,Natti Natasha
859,0.589,0.853,10,-5.14,1,0.0581,0.371,0.0,0.137,0.792,171.976,audio_features,4J2HLNTxiVxxs6kWgTIN43,spotify:track:4J2HLNTxiVxxs6kWgTIN43,https://api.spotify.com/v1/tracks/4J2HLNTxiVxxs6kWgTIN43,https://api.spotify.com/v1/audio-analysis/4J2HLNTxiVxxs6kWgTIN43,209712,4,Porfa no te vayas,Beret
860,0.589,0.853,10,-5.14,1,0.0581,0.371,0.0,0.137,0.792,171.976,audio_features,4J2HLNTxiVxxs6kWgTIN43,spotify:track:4J2HLNTxiVxxs6kWgTIN43,https://api.spotify.com/v1/tracks/4J2HLNTxiVxxs6kWgTIN43,https://api.spotify.com/v1/audio-analysis/4J2HLNTxiVxxs6kWgTIN43,209712,4,Porfa no te vayas,Beret
861,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,0D75ciM842cdUMKSMfAR9y,spotify:track:0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/tracks/0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/audio-analysis/0D75ciM842cdUMKSMfAR9y,186088,4,Baila Conmigo (with Rauw Alejandro),Selena Gomez
862,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,0D75ciM842cdUMKSMfAR9y,spotify:track:0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/tracks/0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/audio-analysis/0D75ciM842cdUMKSMfAR9y,186088,4,Baila Conmigo (with Rauw Alejandro),Selena Gomez
863,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,0D75ciM842cdUMKSMfAR9y,spotify:track:0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/tracks/0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/audio-analysis/0D75ciM842cdUMKSMfAR9y,186088,4,Baila Conmigo (with Rauw Alejandro),Selena Gomez
864,0.716,0.644,9,-5.365,1,0.113,0.278,0.0,0.179,0.497,92.924,audio_features,5EjRxRZTIpJP1nOdowCFbZ,spotify:track:5EjRxRZTIpJP1nOdowCFbZ,https://api.spotify.com/v1/tracks/5EjRxRZTIpJP1nOdowCFbZ,https://api.spotify.com/v1/audio-analysis/5EjRxRZTIpJP1nOdowCFbZ,167742,4,"Vuelve, Vuelve",David Bisbal
865,0.692,0.639,0,-6.717,1,0.0352,0.00727,0.0,0.199,0.733,140.06,audio_features,2plRom0urixt6BE8t7kOhQ,spotify:track:2plRom0urixt6BE8t7kOhQ,https://api.spotify.com/v1/tracks/2plRom0urixt6BE8t7kOhQ,https://api.spotify.com/v1/audio-analysis/2plRom0urixt6BE8t7kOhQ,193343,4,Girl From Rio,Anitta
866,0.692,0.639,0,-6.717,1,0.0352,0.00727,0.0,0.199,0.733,140.06,audio_features,2plRom0urixt6BE8t7kOhQ,spotify:track:2plRom0urixt6BE8t7kOhQ,https://api.spotify.com/v1/tracks/2plRom0urixt6BE8t7kOhQ,https://api.spotify.com/v1/audio-analysis/2plRom0urixt6BE8t7kOhQ,193343,4,Girl From Rio,Anitta
867,0.702,0.758,9,-4.405,1,0.278,0.14,0.0,0.111,0.837,167.915,audio_features,1ZN2Dat0KrO0xqr9t8QP9r,spotify:track:1ZN2Dat0KrO0xqr9t8QP9r,https://api.spotify.com/v1/tracks/1ZN2Dat0KrO0xqr9t8QP9r,https://api.spotify.com/v1/audio-analysis/1ZN2Dat0KrO0xqr9t8QP9r,188598,4,Dejaría Todo,CNCO
868,0.702,0.758,9,-4.405,1,0.278,0.14,0.0,0.111,0.837,167.915,audio_features,1ZN2Dat0KrO0xqr9t8QP9r,spotify:track:1ZN2Dat0KrO0xqr9t8QP9r,https://api.spotify.com/v1/tracks/1ZN2Dat0KrO0xqr9t8QP9r,https://api.spotify.com/v1/audio-analysis/1ZN2Dat0KrO0xqr9t8QP9r,188598,4,Dejaría Todo,CNCO
869,0.711,0.768,6,-2.862,1,0.0409,0.171,0.0,0.0902,0.797,93.974,audio_features,4Atb7JMjADktnKGOXzUmeF,spotify:track:4Atb7JMjADktnKGOXzUmeF,https://api.spotify.com/v1/tracks/4Atb7JMjADktnKGOXzUmeF,https://api.spotify.com/v1/audio-analysis/4Atb7JMjADktnKGOXzUmeF,203136,4,Borrachos,Mau y Ricky
870,0.711,0.768,6,-2.862,1,0.0409,0.171,0.0,0.0902,0.797,93.974,audio_features,4Atb7JMjADktnKGOXzUmeF,spotify:track:4Atb7JMjADktnKGOXzUmeF,https://api.spotify.com/v1/tracks/4Atb7JMjADktnKGOXzUmeF,https://api.spotify.com/v1/audio-analysis/4Atb7JMjADktnKGOXzUmeF,203136,4,Borrachos,Mau y Ricky
871,0.757,0.671,8,-7.541,0,0.0422,0.104,0.0,0.0729,0.837,133.008,audio_features,3KJ1QkwWObfuq54pgwTRyW,spotify:track:3KJ1QkwWObfuq54pgwTRyW,https://api.spotify.com/v1/tracks/3KJ1QkwWObfuq54pgwTRyW,https://api.spotify.com/v1/audio-analysis/3KJ1QkwWObfuq54pgwTRyW,192500,4,Magia,Alvaro Soler
872,0.757,0.671,8,-7.541,0,0.0422,0.104,0.0,0.0729,0.837,133.008,audio_features,3KJ1QkwWObfuq54pgwTRyW,spotify:track:3KJ1QkwWObfuq54pgwTRyW,https://api.spotify.com/v1/tracks/3KJ1QkwWObfuq54pgwTRyW,https://api.spotify.com/v1/audio-analysis/3KJ1QkwWObfuq54pgwTRyW,192500,4,Magia,Alvaro Soler
873,0.757,0.671,8,-7.541,0,0.0422,0.104,0.0,0.0729,0.837,133.008,audio_features,3KJ1QkwWObfuq54pgwTRyW,spotify:track:3KJ1QkwWObfuq54pgwTRyW,https://api.spotify.com/v1/tracks/3KJ1QkwWObfuq54pgwTRyW,https://api.spotify.com/v1/audio-analysis/3KJ1QkwWObfuq54pgwTRyW,192500,4,Magia,Alvaro Soler
874,0.335,0.793,2,-5.64,1,0.144,0.208,0.0,0.169,0.493,90.643,audio_features,2OniRNhk6QLDZxq0i6FONv,spotify:track:2OniRNhk6QLDZxq0i6FONv,https://api.spotify.com/v1/tracks/2OniRNhk6QLDZxq0i6FONv,https://api.spotify.com/v1/audio-analysis/2OniRNhk6QLDZxq0i6FONv,134453,4,Llamarte (Otra Vez),Inti y Vicente
875,0.75,0.326,2,-6.828,1,0.0353,0.843,0.0,0.107,0.581,95.171,audio_features,1c4huI1UlrRBcu0hKd88Uy,spotify:track:1c4huI1UlrRBcu0hKd88Uy,https://api.spotify.com/v1/tracks/1c4huI1UlrRBcu0hKd88Uy,https://api.spotify.com/v1/audio-analysis/1c4huI1UlrRBcu0hKd88Uy,241536,3,Ni Vivo Ni Muerto,Micro TDH
876,0.75,0.326,2,-6.828,1,0.0353,0.843,0.0,0.107,0.581,95.171,audio_features,1c4huI1UlrRBcu0hKd88Uy,spotify:track:1c4huI1UlrRBcu0hKd88Uy,https://api.spotify.com/v1/tracks/1c4huI1UlrRBcu0hKd88Uy,https://api.spotify.com/v1/audio-analysis/1c4huI1UlrRBcu0hKd88Uy,241536,3,Ni Vivo Ni Muerto,Micro TDH
877,0.702,0.709,7,-5.01,0,0.126,0.524,0.0,0.24,0.664,139.929,audio_features,2cYBf8hpxYVwdS8oX1oZBq,spotify:track:2cYBf8hpxYVwdS8oX1oZBq,https://api.spotify.com/v1/tracks/2cYBf8hpxYVwdS8oX1oZBq,https://api.spotify.com/v1/audio-analysis/2cYBf8hpxYVwdS8oX1oZBq,225813,4,Alucinándote,Nicole Favre
878,0.784,0.63,6,-4.005,0,0.0322,0.0436,0.00741,0.141,0.281,100.003,audio_features,7jL2tCE0Xn2tunqWayBkte,spotify:track:7jL2tCE0Xn2tunqWayBkte,https://api.spotify.com/v1/tracks/7jL2tCE0Xn2tunqWayBkte,https://api.spotify.com/v1/audio-analysis/7jL2tCE0Xn2tunqWayBkte,161813,4,Calla Tú,Danna Paola
879,0.648,0.561,9,-3.879,1,0.0299,0.229,0.0,0.105,0.486,135.174,audio_features,1eLEdUGKax2tRtlD4fzUMg,spotify:track:1eLEdUGKax2tRtlD4fzUMg,https://api.spotify.com/v1/tracks/1eLEdUGKax2tRtlD4fzUMg,https://api.spotify.com/v1/audio-analysis/1eLEdUGKax2tRtlD4fzUMg,200227,3,Tenemos que Hablar,Lasso
880,0.648,0.561,9,-3.879,1,0.0299,0.229,0.0,0.105,0.486,135.174,audio_features,1eLEdUGKax2tRtlD4fzUMg,spotify:track:1eLEdUGKax2tRtlD4fzUMg,https://api.spotify.com/v1/tracks/1eLEdUGKax2tRtlD4fzUMg,https://api.spotify.com/v1/audio-analysis/1eLEdUGKax2tRtlD4fzUMg,200227,3,Tenemos que Hablar,Lasso
881,0.678,0.635,6,-8.813,0,0.219,0.56,0.0,0.226,0.706,100.054,audio_features,0EFWdMMuZjzJLTv6J18Ojp,spotify:track:0EFWdMMuZjzJLTv6J18Ojp,https://api.spotify.com/v1/tracks/0EFWdMMuZjzJLTv6J18Ojp,https://api.spotify.com/v1/audio-analysis/0EFWdMMuZjzJLTv6J18Ojp,212106,4,La fiesta,Pablo Alborán
882,0.664,0.665,10,-3.616,1,0.0879,0.123,0.0,0.411,0.726,173.961,audio_features,41BzKiCrKpUQHS3TP0jmdr,spotify:track:41BzKiCrKpUQHS3TP0jmdr,https://api.spotify.com/v1/tracks/41BzKiCrKpUQHS3TP0jmdr,https://api.spotify.com/v1/audio-analysis/41BzKiCrKpUQHS3TP0jmdr,176970,4,Agua de Jamaica,Maluma
883,0.664,0.665,10,-3.616,1,0.0879,0.123,0.0,0.411,0.726,173.961,audio_features,41BzKiCrKpUQHS3TP0jmdr,spotify:track:41BzKiCrKpUQHS3TP0jmdr,https://api.spotify.com/v1/tracks/41BzKiCrKpUQHS3TP0jmdr,https://api.spotify.com/v1/audio-analysis/41BzKiCrKpUQHS3TP0jmdr,176970,4,Agua de Jamaica,Maluma
884,0.664,0.665,10,-3.616,1,0.0879,0.123,0.0,0.411,0.726,173.961,audio_features,41BzKiCrKpUQHS3TP0jmdr,spotify:track:41BzKiCrKpUQHS3TP0jmdr,https://api.spotify.com/v1/tracks/41BzKiCrKpUQHS3TP0jmdr,https://api.spotify.com/v1/audio-analysis/41BzKiCrKpUQHS3TP0jmdr,176970,4,Agua de Jamaica,Maluma
885,0.692,0.618,3,-6.047,0,0.0989,0.212,0.0,0.175,0.761,159.981,audio_features,1l8QKeG1hH5nF5zpJWEBsR,spotify:track:1l8QKeG1hH5nF5zpJWEBsR,https://api.spotify.com/v1/tracks/1l8QKeG1hH5nF5zpJWEBsR,https://api.spotify.com/v1/audio-analysis/1l8QKeG1hH5nF5zpJWEBsR,159498,4,Quién lo diría,Nicole Zignago
886,0.555,0.402,0,-8.443,1,0.0314,0.628,0.0,0.0457,0.167,91.998,audio_features,7AjcJrynzHWlawo87kafY2,spotify:track:7AjcJrynzHWlawo87kafY2,https://api.spotify.com/v1/tracks/7AjcJrynzHWlawo87kafY2,https://api.spotify.com/v1/audio-analysis/7AjcJrynzHWlawo87kafY2,253634,4,Amén,Ricardo Montaner
887,0.555,0.402,0,-8.443,1,0.0314,0.628,0.0,0.0457,0.167,91.998,audio_features,7AjcJrynzHWlawo87kafY2,spotify:track:7AjcJrynzHWlawo87kafY2,https://api.spotify.com/v1/tracks/7AjcJrynzHWlawo87kafY2,https://api.spotify.com/v1/audio-analysis/7AjcJrynzHWlawo87kafY2,253634,4,Amén,Ricardo Montaner
888,0.705,0.721,1,-3.409,1,0.0475,0.457,0.0,0.121,0.519,159.935,audio_features,4fipVdNyG6zx7nxuqHScsy,spotify:track:4fipVdNyG6zx7nxuqHScsy,https://api.spotify.com/v1/tracks/4fipVdNyG6zx7nxuqHScsy,https://api.spotify.com/v1/audio-analysis/4fipVdNyG6zx7nxuqHScsy,185258,4,Acaramelao,Maria Becerra
889,0.705,0.721,1,-3.409,1,0.0475,0.457,0.0,0.121,0.519,159.935,audio_features,4fipVdNyG6zx7nxuqHScsy,spotify:track:4fipVdNyG6zx7nxuqHScsy,https://api.spotify.com/v1/tracks/4fipVdNyG6zx7nxuqHScsy,https://api.spotify.com/v1/audio-analysis/4fipVdNyG6zx7nxuqHScsy,185258,4,Acaramelao,Maria Becerra
890,0.573,0.464,7,-4.357,1,0.0873,0.424,0.0,0.104,0.817,85.99,audio_features,3AKyURJxA2IRJwxjkZggC8,spotify:track:3AKyURJxA2IRJwxjkZggC8,https://api.spotify.com/v1/tracks/3AKyURJxA2IRJwxjkZggC8,https://api.spotify.com/v1/audio-analysis/3AKyURJxA2IRJwxjkZggC8,182571,4,Te estás olvidando de mí,Beret
891,0.838,0.594,1,-7.173,0,0.204,0.305,0.0,0.104,0.687,94.993,audio_features,6JheR1ZMJyEJpFedDY1qme,spotify:track:6JheR1ZMJyEJpFedDY1qme,https://api.spotify.com/v1/tracks/6JheR1ZMJyEJpFedDY1qme,https://api.spotify.com/v1/audio-analysis/6JheR1ZMJyEJpFedDY1qme,171789,4,Desde Que Te Vi,Leon Leiden
892,0.74,0.63,11,-6.634,0,0.0832,0.0212,0.0,0.299,0.763,89.952,audio_features,4lyeOE6dXukmq04yE8u5XT,spotify:track:4lyeOE6dXukmq04yE8u5XT,https://api.spotify.com/v1/tracks/4lyeOE6dXukmq04yE8u5XT,https://api.spotify.com/v1/audio-analysis/4lyeOE6dXukmq04yE8u5XT,177333,4,Amigos,Juan Magán
893,0.737,0.733,0,-2.936,1,0.0734,0.0211,9.34e-06,0.058,0.654,173.973,audio_features,4pmsYmLA5xefLsXeaJqCbU,spotify:track:4pmsYmLA5xefLsXeaJqCbU,https://api.spotify.com/v1/tracks/4pmsYmLA5xefLsXeaJqCbU,https://api.spotify.com/v1/audio-analysis/4pmsYmLA5xefLsXeaJqCbU,245400,4,Nada - Remix,Cali Y El Dandee
894,0.791,0.613,9,-4.446,0,0.224,0.332,1.31e-05,0.127,0.533,91.979,audio_features,0vaPZCDqKhX09VwFruiRVl,spotify:track:0vaPZCDqKhX09VwFruiRVl,https://api.spotify.com/v1/tracks/0vaPZCDqKhX09VwFruiRVl,https://api.spotify.com/v1/audio-analysis/0vaPZCDqKhX09VwFruiRVl,162902,4,Inédito,Fran Rozzano
895,0.787,0.641,8,-7.376,1,0.315,0.101,0.00534,0.07,0.437,182.003,audio_features,36CiGk9oRdwTnBDMgKEfjl,spotify:track:36CiGk9oRdwTnBDMgKEfjl,https://api.spotify.com/v1/tracks/36CiGk9oRdwTnBDMgKEfjl,https://api.spotify.com/v1/audio-analysis/36CiGk9oRdwTnBDMgKEfjl,184134,4,Dámelo To’ (feat. Myke Towers),Selena Gomez
896,0.766,0.671,7,-7.816,1,0.037,0.203,8.8e-05,0.139,0.592,108.043,audio_features,5N99e6LuN2tknGikNAwl8n,spotify:track:5N99e6LuN2tknGikNAwl8n,https://api.spotify.com/v1/tracks/5N99e6LuN2tknGikNAwl8n,https://api.spotify.com/v1/audio-analysis/5N99e6LuN2tknGikNAwl8n,182222,4,Quiéreme,Mike Bahía
897,0.798,0.74,0,-4.165,1,0.119,0.212,0.0,0.0794,0.733,79.992,audio_features,3OYk6SZD86hLCR8tCebf89,spotify:track:3OYk6SZD86hLCR8tCebf89,https://api.spotify.com/v1/tracks/3OYk6SZD86hLCR8tCebf89,https://api.spotify.com/v1/audio-analysis/3OYk6SZD86hLCR8tCebf89,147271,4,Playa,TINI
898,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,audio_features,1zLBsSVxETQOfINOLYvT5m,spotify:track:1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/tracks/1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/audio-analysis/1zLBsSVxETQOfINOLYvT5m,222523,4,GIRL LIKE ME,Black Eyed Peas
899,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,audio_features,1zLBsSVxETQOfINOLYvT5m,spotify:track:1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/tracks/1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/audio-analysis/1zLBsSVxETQOfINOLYvT5m,222523,4,GIRL LIKE ME,Black Eyed Peas
900,0.55,0.874,5,-3.937,1,0.0508,0.00599,0.0,0.214,0.348,166.011,audio_features,7Ed1gXqOXuOVKz36x1t8SM,spotify:track:7Ed1gXqOXuOVKz36x1t8SM,https://api.spotify.com/v1/tracks/7Ed1gXqOXuOVKz36x1t8SM,https://api.spotify.com/v1/audio-analysis/7Ed1gXqOXuOVKz36x1t8SM,213180,4,11 RAZONES,Aitana
901,0.723,0.636,9,-4.426,0,0.0865,0.249,2.39e-06,0.176,0.726,171.867,audio_features,2HvJR8UT71uB1JNGgzK20O,spotify:track:2HvJR8UT71uB1JNGgzK20O,https://api.spotify.com/v1/tracks/2HvJR8UT71uB1JNGgzK20O,https://api.spotify.com/v1/audio-analysis/2HvJR8UT71uB1JNGgzK20O,199746,4,Ladrón,Lali
902,0.734,0.775,8,-3.855,1,0.0614,0.186,0.000542,0.123,0.72,166.039,audio_features,0JAZWvvqttGFm4UMDsPQXC,spotify:track:0JAZWvvqttGFm4UMDsPQXC,https://api.spotify.com/v1/tracks/0JAZWvvqttGFm4UMDsPQXC,https://api.spotify.com/v1/audio-analysis/0JAZWvvqttGFm4UMDsPQXC,224187,4,Despeinada,Ozuna
903,0.851,0.776,6,-3.254,1,0.0561,0.12,0.0,0.1,0.804,95.995,audio_features,7MoZgM6AsQaZw14WnKopuy,spotify:track:7MoZgM6AsQaZw14WnKopuy,https://api.spotify.com/v1/tracks/7MoZgM6AsQaZw14WnKopuy,https://api.spotify.com/v1/audio-analysis/7MoZgM6AsQaZw14WnKopuy,209905,4,Miedito o Qué? (feat. KAROL G),Ovy On The Drums
904,0.851,0.776,6,-3.254,1,0.0561,0.12,0.0,0.1,0.804,95.995,audio_features,7MoZgM6AsQaZw14WnKopuy,spotify:track:7MoZgM6AsQaZw14WnKopuy,https://api.spotify.com/v1/tracks/7MoZgM6AsQaZw14WnKopuy,https://api.spotify.com/v1/audio-analysis/7MoZgM6AsQaZw14WnKopuy,209905,4,Miedito o Qué? (feat. KAROL G),Ovy On The Drums
905,0.716,0.495,8,-7.088,1,0.0339,0.0113,1.82e-06,0.104,0.435,119.975,audio_features,0fl9zrtFxmZEE3sx7RbS7k,spotify:track:0fl9zrtFxmZEE3sx7RbS7k,https://api.spotify.com/v1/tracks/0fl9zrtFxmZEE3sx7RbS7k,https://api.spotify.com/v1/audio-analysis/0fl9zrtFxmZEE3sx7RbS7k,254929,4,Ojos Noche (feat. Carla Morrison),Elsa y Elmar
906,0.666,0.452,11,-7.096,0,0.265,0.211,0.000992,0.186,0.0398,163.694,audio_features,0HC6S4VpCGAZvyxTdrMRIQ,spotify:track:0HC6S4VpCGAZvyxTdrMRIQ,https://api.spotify.com/v1/tracks/0HC6S4VpCGAZvyxTdrMRIQ,https://api.spotify.com/v1/audio-analysis/0HC6S4VpCGAZvyxTdrMRIQ,155956,4,De Una Vez,Selena Gomez
907,0.634,0.731,5,-4.89,1,0.0335,0.0105,0.0,0.139,0.441,94.951,audio_features,76v3J11Zq0HwkJqQLyw7sJ,spotify:track:76v3J11Zq0HwkJqQLyw7sJ,https://api.spotify.com/v1/tracks/76v3J11Zq0HwkJqQLyw7sJ,https://api.spotify.com/v1/audio-analysis/76v3J11Zq0HwkJqQLyw7sJ,228219,4,Pronto,Danny Ocean
908,0.634,0.731,5,-4.89,1,0.0335,0.0105,0.0,0.139,0.441,94.951,audio_features,76v3J11Zq0HwkJqQLyw7sJ,spotify:track:76v3J11Zq0HwkJqQLyw7sJ,https://api.spotify.com/v1/tracks/76v3J11Zq0HwkJqQLyw7sJ,https://api.spotify.com/v1/audio-analysis/76v3J11Zq0HwkJqQLyw7sJ,228219,4,Pronto,Danny Ocean
909,0.773,0.408,0,-9.57,1,0.0443,0.21,0.0,0.109,0.414,132.182,audio_features,25tHQXFLUN38dQXQyKu9Ev,spotify:track:25tHQXFLUN38dQXQyKu9Ev,https://api.spotify.com/v1/tracks/25tHQXFLUN38dQXQyKu9Ev,https://api.spotify.com/v1/audio-analysis/25tHQXFLUN38dQXQyKu9Ev,183265,4,Te acuerdas?,Paul Alone
910,0.862,0.72,4,-4.048,1,0.0379,0.487,1.19e-06,0.0604,0.965,129.972,audio_features,7D7EH7MGyNHWSkqrszerI1,spotify:track:7D7EH7MGyNHWSkqrszerI1,https://api.spotify.com/v1/tracks/7D7EH7MGyNHWSkqrszerI1,https://api.spotify.com/v1/audio-analysis/7D7EH7MGyNHWSkqrszerI1,198707,4,BEBÉ,Camilo
